ActivityStartDate,mo,day,date,MonitoringLocationIdentifier,HydrologicCondition,HydrologicEvent,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure2,ResultMeasure_MeasureUnitCode,ResultStatusIdentifier,HUCEightDigitCode,DrainageAreaMeasure_MeasureValue,DrainageAreaMeasure_MeasureUnitCode,HUC8,PFOR2,PWETL2,PURB2,PAGT2
5/25/05,5,25,2005-05-25T00:00:00Z,USGS-09011000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.051,0.051,mg/l as P,Accepted,14010001,102,sq mi,14010001,46.08,0,0,0.25
8/20/08,8,20,2008-08-20T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.038,0.038,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
1/17/08,1,17,2008-01-17T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.053,0.053,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
1/17/08,1,17,2008-01-17T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.077,0.077,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
4/28/15,4,28,2015-04-28T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.048,0.048,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
5/27/15,5,27,2015-05-27T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.027,0.027,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
3/21/16,3,21,2016-03-21T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.12,0.12,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
8/23/16,8,23,2016-08-23T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.012,0.012,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
8/25/14,8,25,2014-08-25T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.019,0.019,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
10/25/16,10,25,2016-10-25T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.017,0.017,mg/l as P,Preliminary,14010001,59,sq mi,14010001,46.08,0,0,0.25
6/28/16,6,28,2016-06-28T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.017,0.017,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
8/28/12,8,28,2012-08-28T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,0.03,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
3/20/12,3,20,2012-03-20T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.11,0.11,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
10/23/12,10,23,2012-10-23T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.018,0.018,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
2/22/16,2,22,2016-02-22T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.088,0.088,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
1/25/16,1,25,2016-01-25T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.061,0.061,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
7/20/09,7,20,2009-07-20T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.015,0.015,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
7/20/09,7,20,2009-07-20T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.008,0.008,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
4/14/08,4,14,2008-04-14T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.081,0.081,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
4/14/08,4,14,2008-04-14T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.034,0.034,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
5/24/16,5,24,2016-05-24T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.06,0.06,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
8/23/01,8,23,2001-08-23T00:00:00Z,USGS-09011000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.009,0.009,mg/l as P,Accepted,14010001,102,sq mi,14010001,46.08,0,0,0.25
8/8/01,8,8,2001-08-08T00:00:00Z,USGS-09011000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.008,0.008,mg/l as P,Accepted,14010001,102,sq mi,14010001,46.08,0,0,0.25
4/5/01,4,5,2001-04-05T00:00:00Z,USGS-09011000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.019,0.019,mg/l as P,Accepted,14010001,102,sq mi,14010001,46.08,0,0,0.25
7/24/01,7,24,2001-07-24T00:00:00Z,USGS-09011000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.011,0.011,mg/l as P,Accepted,14010001,102,sq mi,14010001,46.08,0,0,0.25
7/12/01,7,12,2001-07-12T00:00:00Z,USGS-09011000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.016,0.016,mg/l as P,Accepted,14010001,102,sq mi,14010001,46.08,0,0,0.25
10/18/01,10,18,2001-10-18T00:00:00Z,USGS-09011000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,0.005,mg/l as P,Accepted,14010001,102,sq mi,14010001,46.08,0,0,0.25
9/27/01,9,27,2001-09-27T00:00:00Z,USGS-09011000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.006,0.006,mg/l as P,Accepted,14010001,102,sq mi,14010001,46.08,0,0,0.25
6/20/02,6,20,2002-06-20T00:00:00Z,USGS-09011000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.014,0.014,mg/l as P,Accepted,14010001,102,sq mi,14010001,46.08,0,0,0.25
4/11/02,4,11,2002-04-11T00:00:00Z,USGS-09011000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.027,0.027,mg/l as P,Accepted,14010001,102,sq mi,14010001,46.08,0,0,0.25
11/14/01,11,14,2001-11-14T00:00:00Z,USGS-09011000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.004,0.004,mg/l as P,Accepted,14010001,102,sq mi,14010001,46.08,0,0,0.25
1/10/02,1,10,2002-01-10T00:00:00Z,USGS-09011000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.006,0.006,mg/l as P,Accepted,14010001,102,sq mi,14010001,46.08,0,0,0.25
5/22/02,5,22,2002-05-22T00:00:00Z,USGS-09011000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.014,0.014,mg/l as P,Accepted,14010001,102,sq mi,14010001,46.08,0,0,0.25
4/5/01,4,5,2001-04-05T00:00:00Z,USGS-09011000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.019,0.019,mg/l as P,Accepted,14010001,102,sq mi,14010001,46.08,0,0,0.25
4/19/06,4,19,2006-04-19T00:00:00Z,USGS-09011000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.038,0.038,mg/l as P,Accepted,14010001,102,sq mi,14010001,46.08,0,0,0.25
4/19/06,4,19,2006-04-19T00:00:00Z,USGS-09011000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.014,0.014,mg/l as P,Accepted,14010001,102,sq mi,14010001,46.08,0,0,0.25
5/9/02,5,9,2002-05-09T00:00:00Z,USGS-09011000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.012,0.012,mg/l as P,Accepted,14010001,102,sq mi,14010001,46.08,0,0,0.25
8/5/09,8,5,2009-08-05T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.016,0.016,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
8/5/09,8,5,2009-08-05T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.01,0.01,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
10/14/09,10,14,2009-10-14T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.021,0.021,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
10/14/09,10,14,2009-10-14T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.008,0.008,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
3/16/09,3,16,2009-03-16T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.113,0.113,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
4/23/12,4,23,2012-04-23T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.035,0.035,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
3/11/08,3,11,2008-03-11T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.123,0.123,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
3/11/08,3,11,2008-03-11T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.061,0.061,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
10/9/08,10,9,2008-10-09T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.029,0.029,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
10/9/08,10,9,2008-10-09T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.017,0.017,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
5/5/08,5,5,2008-05-05T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.041,0.041,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
5/5/08,5,5,2008-05-05T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.013,0.013,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
2/29/12,2,29,2012-02-29T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.116,0.116,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
5/29/12,5,29,2012-05-29T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.031,0.031,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
6/17/08,6,17,2008-06-17T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.027,0.027,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
6/17/08,6,17,2008-06-17T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.013,0.013,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
11/18/08,11,18,2008-11-18T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.011,0.011,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
3/6/02,3,6,2002-03-06T00:00:00Z,USGS-09011000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.007,0.007,mg/l as P,Accepted,14010001,102,sq mi,14010001,46.08,0,0,0.25
6/28/12,6,28,2012-06-28T00:00:00Z,USGS-09012400,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,0.005,mg/l as P,Accepted,14010001,16,sq mi,14010001,46.08,0,0,0.25
12/12/12,12,12,2012-12-12T00:00:00Z,USGS-09012400,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,0.005,mg/l as P,Accepted,14010001,16,sq mi,14010001,46.08,0,0,0.25
7/10/02,7,10,2002-07-10T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,0.005,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
3/3/03,3,3,2003-03-03T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,0,,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
11/21/05,11,21,2005-11-21T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,0.005,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
6/20/02,6,20,2002-06-20T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,0.005,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
1/10/02,1,10,2002-01-10T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.003,0.003,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
7/27/05,7,27,2005-07-27T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.007,0.007,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
4/20/05,4,20,2005-04-20T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.025,0.025,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
11/18/08,11,18,2008-11-18T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.018,0.018,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
9/18/08,9,18,2008-09-18T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.04,0.04,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
9/18/08,9,18,2008-09-18T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.029,0.029,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
6/25/12,6,25,2012-06-25T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.022,0.022,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
7/31/12,7,31,2012-07-31T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.062,0.062,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
2/13/08,2,13,2008-02-13T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.106,0.106,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
3/16/09,3,16,2009-03-16T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.072,0.072,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
4/7/09,4,7,2009-04-07T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.081,0.081,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
4/7/09,4,7,2009-04-07T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.045,0.045,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
12/18/12,12,18,2012-12-18T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.054,0.054,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
9/25/12,9,25,2012-09-25T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.032,0.032,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
11/27/12,11,27,2012-11-27T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.043,0.043,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
1/23/12,1,23,2012-01-23T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.085,0.085,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
5/6/09,5,6,2009-05-06T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.026,0.026,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
5/6/09,5,6,2009-05-06T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.049,0.049,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
11/4/09,11,4,2009-11-04T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.024,0.024,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
5/4/05,5,4,2005-05-04T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.016,0.016,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
6/2/11,6,2,2011-06-02T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.016,0.016,mg/l as P,Preliminary,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
6/16/11,6,16,2011-06-16T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.006,0.006,mg/l as P,Preliminary,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
6/8/05,6,8,2005-06-08T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.008,0.008,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
9/8/11,9,8,2011-09-08T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.024,0.024,mg/l as P,Preliminary,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
8/8/01,8,8,2001-08-08T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,0.005,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
4/5/01,4,5,2001-04-05T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.008,0.008,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
7/24/01,7,24,2001-07-24T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.002,0.002,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
7/12/01,7,12,2001-07-12T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.002,0.002,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
9/27/01,9,27,2001-09-27T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,0.005,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
10/18/01,10,18,2001-10-18T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.005,0.005,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
4/25/02,4,25,2002-04-25T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.01,0.01,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
5/9/02,5,9,2002-05-09T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.009,0.009,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
8/23/01,8,23,2001-08-23T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.003,0.003,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
8/24/10,8,24,2010-08-24T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.022,0.022,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
5/19/10,5,19,2010-05-19T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.039,0.039,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
6/24/10,6,24,2010-06-24T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.012,0.012,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
8/9/07,8,9,2007-08-09T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.032,0.032,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
8/9/07,8,9,2007-08-09T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.045,0.045,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
7/22/10,7,22,2010-07-22T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.025,0.025,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
4/6/10,4,6,2010-04-06T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.127,0.127,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
2/9/10,2,9,2010-02-09T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.088,0.088,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
1/13/10,1,13,2010-01-13T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.099,0.099,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
2/10/11,2,10,2011-02-10T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.103,0.103,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
9/17/07,9,17,2007-09-17T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.044,0.044,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
11/9/10,11,9,2010-11-09T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.021,0.021,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
12/9/09,12,9,2009-12-09T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.034,0.034,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
9/17/07,9,17,2007-09-17T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.074,0.074,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
9/22/09,9,22,2009-09-22T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.025,0.025,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
9/22/09,9,22,2009-09-22T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.015,0.015,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
2/13/08,2,13,2008-02-13T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.081,0.081,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
12/5/07,12,5,2007-12-05T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.033,0.033,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
12/5/07,12,5,2007-12-05T00:00:00Z,USGS-09025010,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.053,0.053,mg/l as P,Accepted,14010001,59,sq mi,14010001,46.08,0,0,0.25
1/10/02,1,10,2002-01-10T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.004,0.004,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
3/6/02,3,6,2002-03-06T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.007,0.007,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
5/22/02,5,22,2002-05-22T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.01,0.01,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
4/19/06,4,19,2006-04-19T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.011,0.011,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
4/19/06,4,19,2006-04-19T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.027,0.027,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
4/11/02,4,11,2002-04-11T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.011,0.011,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
8/7/12,8,7,2012-08-07T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,0,,Preliminary,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
6/18/09,6,18,2009-06-18T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.008,0.008,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
5/15/09,5,15,2009-05-15T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.016,0.016,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
4/20/04,4,20,2004-04-20T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.013,0.013,mg/l as P,Accepted,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
9/4/12,9,4,2012-09-04T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.004,0.004,mg/l as P,Preliminary,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
5/23/12,5,23,2012-05-23T00:00:00Z,USGS-09012500,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.009,0.009,mg/l as P,Preliminary,14010001,45.8,sq mi,14010001,46.08,0,0,0.25
