ActivityStartDate,mo,day,date,MonitoringLocationIdentifier,HydrologicCondition,HydrologicEvent,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure_MeasureUnitCode,ResultStatusIdentifier,HUCEightDigitCode,DrainageAreaMeasure_MeasureValue,DrainageAreaMeasure_MeasureUnitCode,SITE_ID,YEAR,PFOR,PWETL,PURB,PAGT,HUC8,HUC8_NM,HUC2,STRAHLER,ST_ORDER
2008-09-21,9,21,2008-09-21T00:00:00Z,USGS-09018000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.14,mg/l as P,Accepted,14010001,17.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2008-05-21,5,21,2008-05-21T00:00:00Z,USGS-09018000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.17,mg/l as P,Accepted,14010001,17.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2008-06-17,6,17,2008-06-17T00:00:00Z,USGS-09018000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.08,mg/l as P,Accepted,14010001,17.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2008-08-14,8,14,2008-08-14T00:00:00Z,USGS-09018000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.14,mg/l as P,Accepted,14010001,17.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2009-06-18,6,18,2009-06-18T00:00:00Z,USGS-09018000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.074,mg/l as P,Accepted,14010001,17.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2009-04-15,4,15,2009-04-15T00:00:00Z,USGS-09018000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.911,mg/l as P,Accepted,14010001,17.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2009-05-15,5,15,2009-05-15T00:00:00Z,USGS-09018000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.09,mg/l as P,Accepted,14010001,17.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2004-06-22,6,22,2004-06-22T00:00:00Z,USGS-09018000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.085,mg/l as P,Accepted,14010001,17.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2009-07-16,7,16,2009-07-16T00:00:00Z,USGS-09018000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.118,mg/l as P,Accepted,14010001,17.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2004-12-01,12,1,2004-12-01T00:00:00Z,USGS-09018000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.084,mg/l as P,Accepted,14010001,17.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2007-07-18,7,18,2007-07-18T00:00:00Z,USGS-09018000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.077,mg/l as P,Accepted,14010001,17.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2007-07-18,7,18,2007-07-18T00:00:00Z,USGS-09018000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.103,mg/l as P,Accepted,14010001,17.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2009-11-10,11,10,2009-11-10T00:00:00Z,USGS-09018000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.14,mg/l as P,Accepted,14010001,17.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2007-06-13,6,13,2007-06-13T00:00:00Z,USGS-09018000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.052,mg/l as P,Accepted,14010001,17.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-05-09,5,9,2001-05-09T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.004,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-05-09,5,9,2001-05-09T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.016,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-07-12,7,12,2000-07-12T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Historical,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-07-12,7,12,2000-07-12T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Historical,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-12-13,12,13,2006-12-13T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-06-14,6,14,2000-06-14T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Historical,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-06-14,6,14,2000-06-14T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.004,mg/l as P,Historical,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-07-19,7,19,2000-07-19T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Historical,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-07-19,7,19,2000-07-19T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Historical,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-11-08,11,8,2006-11-08T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-11-08,11,8,2006-11-08T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-09-10,9,10,2001-09-10T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-09-10,9,10,2001-09-10T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.004,mg/l as P,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-06-13,6,13,2000-06-13T00:00:00Z,USGS-09432000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.05,mg/l as P,Accepted,15040002,3203,sq mi,WAZP99-0512,2000,38.79,0.01,0.02,0.53,15040002,UPPER GILA-MANGAS,15,7,5th +
2000-08-29,8,29,2000-08-29T00:00:00Z,USGS-09432000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.13,mg/l as P,Accepted,15040002,3203,sq mi,WAZP99-0512,2000,38.79,0.01,0.02,0.53,15040002,UPPER GILA-MANGAS,15,7,5th +
2001-03-27,3,27,2001-03-27T00:00:00Z,USGS-09432000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.13,mg/l as P,Accepted,15040002,3203,sq mi,WAZP99-0512,2000,38.79,0.01,0.02,0.53,15040002,UPPER GILA-MANGAS,15,7,5th +
2000-03-14,3,14,2000-03-14T00:00:00Z,USGS-09432000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.05,mg/l as P,Accepted,15040002,3203,sq mi,WAZP99-0512,2000,38.79,0.01,0.02,0.53,15040002,UPPER GILA-MANGAS,15,7,5th +
2001-06-05,6,5,2001-06-05T00:00:00Z,USGS-09432000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.04,mg/l as P,Accepted,15040002,3203,sq mi,WAZP99-0512,2000,38.79,0.01,0.02,0.53,15040002,UPPER GILA-MANGAS,15,7,5th +
2000-12-28,12,28,2000-12-28T00:00:00Z,USGS-09432000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.03,mg/l as P,Accepted,15040002,3203,sq mi,WAZP99-0512,2000,38.79,0.01,0.02,0.53,15040002,UPPER GILA-MANGAS,15,7,5th +
2006-03-08,3,8,2006-03-08T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.007,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-03-08,3,8,2006-03-08T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.015,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-04-20,4,20,2006-04-20T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.005,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-04-20,4,20,2006-04-20T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.013,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-08-22,8,22,2000-08-22T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Historical,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-07-06,7,6,2001-07-06T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.004,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-07-06,7,6,2001-07-06T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.008,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-06-06,6,6,2000-06-06T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Historical,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-06-06,6,6,2000-06-06T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Historical,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2002-02-07,2,7,2002-02-07T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.006,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2002-02-07,2,7,2002-02-07T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.008,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-02-12,2,12,2001-02-12T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-02-12,2,12,2001-02-12T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-08-28,8,28,2001-08-28T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.004,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-08-28,8,28,2001-08-28T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.009,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-11-21,11,21,2000-11-21T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-01-19,1,19,2000-01-19T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Historical,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-01-19,1,19,2000-01-19T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Historical,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-05-18,5,18,2000-05-18T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.003,mg/l as P,Historical,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-05-18,5,18,2000-05-18T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.008,mg/l as P,Historical,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-02-15,2,15,2000-02-15T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Historical,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-02-15,2,15,2000-02-15T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Historical,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-09-28,9,28,2006-09-28T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-09-28,9,28,2006-09-28T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.004,mg/l as P,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-05-03,5,3,2006-05-03T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2006-05-03,5,3,2006-05-03T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.008,mg/l as P,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-12-06,12,6,2000-12-06T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-12-06,12,6,2000-12-06T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.003,mg/l as P,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-07-17,7,17,2001-07-17T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.005,mg/l as P,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-07-17,7,17,2001-07-17T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.007,mg/l as P,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-10-23,10,23,2001-10-23T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-10-23,10,23,2001-10-23T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-03-29,3,29,2000-03-29T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Historical,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-03-29,3,29,2000-03-29T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Historical,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-04-19,4,19,2000-04-19T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Historical,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-04-19,4,19,2000-04-19T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.011,mg/l as P,Historical,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-05-22,5,22,2001-05-22T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.004,mg/l as P,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-05-22,5,22,2001-05-22T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.008,mg/l as P,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-11-21,11,21,2000-11-21T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2000-08-22,8,22,2000-08-22T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Historical,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-09-20,9,20,2001-09-20T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.005,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-09-20,9,20,2001-09-20T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.014,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2017-03-22,3,22,2017-03-22T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.018,mg/l as P,Preliminary,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2017-03-22,3,22,2017-03-22T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.006,mg/l as P,Preliminary,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2002-01-17,1,17,2002-01-17T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.006,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2002-01-17,1,17,2002-01-17T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.01,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-06-06,6,6,2001-06-06T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-06-06,6,6,2001-06-06T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-01-23,1,23,2001-01-23T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-01-23,1,23,2001-01-23T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-03-13,3,13,2001-03-13T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-03-13,3,13,2001-03-13T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-10-05,10,5,2001-10-05T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.005,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-10-05,10,5,2001-10-05T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.011,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-11-08,11,8,2001-11-08T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.003,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-11-08,11,8,2001-11-08T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.01,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-12-07,12,7,2001-12-07T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.006,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-12-07,12,7,2001-12-07T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.011,mg/l as P,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-04-10,4,10,2001-04-10T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-04-10,4,10,2001-04-10T00:00:00Z,USGS-09041400,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Total,,,Accepted,14010001,270,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-06-13,6,13,2001-06-13T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,,Phosphorus,Dissolved,0.004,mg/l as P,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-06-13,6,13,2001-06-13T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.008,mg/l as P,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-08-21,8,21,2001-08-21T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-08-21,8,21,2001-08-21T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.004,mg/l as P,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-03-21,3,21,2001-03-21T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,Not Detected,Phosphorus,Dissolved,,,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
2001-03-21,3,21,2001-03-21T00:00:00Z,USGS-09022000,"Stable, normal stage",Routine sample,,Phosphorus,Total,0.002,mg/l as P,Accepted,14010001,10.5,sq mi,WCOP99-0649,2002,46.08,0,0,0.25,14010001,COLORADO HEADWATERS,14,2,2nd
